2024-07-19 15:10:45,112.94400024414062,-0.24193763732910156,54086.1015625,115.27200317382812,113.3759994506836,110.20800018310547,431.80999755859375,435.1700134277344,434.6700134277344,67,90,45,250.10000610351562,249.30999755859375,252.08999633789062,5.670938491821289,-26.885337829589844,20.972461700439453,84.87763214111328,1.3196334838867188,-0.18029999732971191,58315,250.5
2024-07-19 15:11:44,116.41200256347656,-1.0231494903564453,54086.5,122.7239990234375,115.21199798583984,111.3239974975586,431.989990234375,435.1700134277344,435.0199890136719,67,90,45,250.38999938964844,249.3699951171875,252.0500030517578,5.182977199554443,-27.349456787109375,21.143329620361328,87.51849365234375,3.0417213439941406,-0.3188000023365021,58315.3984375,250.60000610351562
2024-07-19 15:12:44,128.8679962158203,-1.6338729858398438,54087,126.86399841308594,130.11599731445312,129.62399291992188,431.8599853515625,434.989990234375,434.95001220703125,67,90,45,250.07000732421875,249.35000610351562,252.16000366210938,3.5697574615478516,-30.4924373626709,25.288806915283203,96.85529327392578,-0.2691516876220703,0.9866999983787537,58315.8984375,250.52000427246094
2024-07-19 15:13:45,136.10400390625,-2.3734054565429688,54087.5,129.3000030517578,142.32000732421875,136.71600341796875,430.9700012207031,433.9700012207031,434.57000732421875,67,90,45,249.72000122070312,248.50999450683594,252.02999877929688,3.408295154571533,-33.071983337402344,27.290283203125,102.11327362060547,-1.4624767303466797,0.8513000011444092,58316.5,250.0800018310547
2024-07-19 15:14:45,152.052001953125,-1.2516956329345703,54088,145.28399658203125,155.08799743652344,155.80799865722656,431.1300048828125,434.260009765625,434.3699951171875,67,90,45,249.6699981689453,248.77000427246094,251.9600067138672,2.438613176345825,-35.27735137939453,31.5870418548584,114.11167907714844,-2.7411251068115234,0.41530001163482666,58317,250.1300048828125
2024-07-19 15:15:45,170.5679931640625,-1.5406036376953125,54088.6015625,166.53599548339844,173.54400634765625,171.63600158691406,430.6199951171875,433.1099853515625,433.5400085449219,67,90,45,249.52999877929688,248.2100067138672,251.24000549316406,1.7089080810546875,-38.84903335571289,35.59952163696289,127.75291442871094,-1.42138671875,0.7348999977111816,58317.6015625,249.66000366210938
2024-07-19 15:16:45,165.8040008544922,-1.1482086181640625,54089.30078125,167.3520050048828,167.41200256347656,162.6719970703125,431.760009765625,433.5799865722656,433.989990234375,67,90,45,250.2100067138672,248.63999938964844,251.3000030517578,2.8308167457580566,-37.65342712402344,33.674400329589844,124.3779296875,0.8554534912109375,-0.8019000291824341,58318.30078125,250.0500030517578
2024-07-19 15:17:45,178.58399963378906,-0.53619384765625,54089.8984375,178.86000061035156,178.656005859375,178.25999450683594,430.45001220703125,432.6499938964844,432.989990234375,67,90,45,249.4600067138672,248.02000427246094,250.80999755859375,2.040707588195801,-39.7586555480957,37.18175506591797,133.6380615234375,0.18198204040527344,-0.9469000101089478,58318.8984375,249.42999267578125
2024-07-19 15:18:45,173.1959991455078,-1.0254287719726562,54090.5,172.30799865722656,175.76400756835938,171.5399932861328,430.3999938964844,433.1700134277344,433.5,67,90,45,249.47000122070312,248.0500030517578,251.3300018310547,2.7832422256469727,-39.55830001831055,35.749629974365234,129.69708251953125,0.46868324279785156,-0.909500002861023,58319.5,249.61000061035156
2024-07-19 15:19:45,189.3719940185547,-1.2574386596679688,54091.1015625,184.04400634765625,191.63999938964844,192.44400024414062,430.2699890136719,432.94000244140625,432.9200134277344,67,90,45,249.0800018310547,248.13999938964844,251.10000610351562,1.007795810699463,-42.621978759765625,40.35674285888672,141.71792602539062,-1.8359546661376953,0.5649999976158142,58320.19921875,249.44000244140625
2024-07-19 15:30:21,155.7480010986328,0.8492965698242188,54097.6015625,158.26800537109375,151.16400146484375,157.81199645996094,429.42999267578125,432.5899963378906,432.6099853515625,67,90,45,248.89999389648438,247.9199981689453,250.60000610351562,3.10188889503479,-34.139686584472656,31.887094497680664,116.41717529296875,0.41873931884765625,0.8968999981880188,58326.80078125,249.13999938964844
